Customer_ID,Customer_Name,Total_Orders,Total_Sales,Avg_Order_Value,Customer_Lifetime_Days,Days_Since_Last_Purchase,Ref_Date,Last_Purchase_Date,Pref_Order_Month,Purchase_Frequency,Avg_Browsing_Time,Unique_Products_Purchased,Favorite_Product,Favorite_Top3,Total_Likes,Total_Shares,Total_Add_to_Cart,Total_Engagement_Score,R_Recency_Days_MM,R_Avg_Interval_Days_MM,F_Orders_30d_MM,F_Orders_90d_MM,M_Sales_30d_MM,M_AOV_30d_MM,M_Sales_Var_90d_MM,B_Browse_Count_30d_MM,B_Avg_Browse_Time_30d_MM,B_Depth_30d_MM,C_Top1_Ratio_MM,C_Top3_Coverage_MM,Cluster,Cluster_Label
EN-0088,Duncan Dahlen,54.0,7555.0,139.90740740740742,1070.0,6.0,2024-12-31,2024-12-25,3,0.05046728971962617,12.74074074074074,27.0,Fashion,Fashion:50.0%、Auto & Accessories:29.6%、Home & Furniture:18.5%,23.0,15.0,31.0,69.0,0.9439252336448598,0.6400913534810329,0.125,0.3571428571428571,0.049824150058616644,0.2361111111111111,0.23703703703703702,0.125,0.3975,0.16666666666666666,0.32657657657657657,0.8981481481481479,4,低价值潜在流失客户群
EN-009,Wall Olsen,65.0,10200.0,156.92307692307693,1069.0,12.0,2024-12-31,2024-12-19,3,0.0608044901777362,13.033846153846154,26.0,Fashion,Fashion:41.5%、Home & Furniture:36.9%、Auto & Accessories:21.5%,22.0,25.0,37.0,84.0,0.8878504672897196,0.7643561985339618,0.125,0.2857142857142857,0.031652989449003514,0.09259259259259262,0.5270975673660238,0.125,0.36250000000000004,0.16666666666666666,0.1828828828828829,1.0,4,低价值潜在流失客户群
EN-0090,Miller Allen,77.0,12933.0,167.96103896103895,1078.0,5.0,2024-12-31,2024-12-26,9,0.07142857142857142,13.523376623376622,23.0,Fashion,Fashion:64.9%、Auto & Accessories:28.6%、Electronic:3.9%,32.0,28.0,45.0,105.0,0.9532710280373832,0.8541589945161348,0.25,0.2857142857142857,0.06799531066822977,0.1111111111111111,0.6546143458895137,0.25,0.34875,0.3333333333333333,0.5802035802035801,0.8571428571428568,4,低价值潜在流失客户群
EN-00919,Molina Nguyen,59.0,9271.0,157.135593220339,1080.0,1.0,2024-12-31,2024-12-30,5,0.05462962962962963,12.42542372881356,28.0,Fashion,Fashion:49.2%、Auto & Accessories:25.4%、Home & Furniture:18.6%,25.0,16.0,35.0,76.0,0.9906542056074766,0.6959923579549652,0.375,0.3571428571428571,0.20281359906213364,0.37654320987654316,0.2593347710126234,0.375,0.29750000000000004,0.3333333333333333,0.31218506642235455,0.6271186440677958,2,中高价值客户群
EN-0093,Gardner Craven,70.0,11040.0,157.71428571428572,1074.0,7.0,2024-12-31,2024-12-24,12,0.06517690875232775,13.145714285714286,22.0,Fashion,Fashion:62.9%、Auto & Accessories:25.7%、Home & Furniture:11.4%,29.0,22.0,37.0,88.0,0.9345794392523364,0.8049241836314458,0.125,0.3571428571428571,0.12485345838218052,0.8287037037037037,0.009347333911092302,0.125,0.27,0.16666666666666666,0.544916344916345,1.0,1,低价值客户群
EP-0074,Dorsey Prichep,56.0,8114.0,144.89285714285714,1048.0,2.0,2024-12-31,2024-12-29,3,0.05343511450381679,13.707142857142857,26.0,Fashion,Fashion:44.6%、Auto & Accessories:41.1%、Home & Furniture:8.9%,26.0,21.0,25.0,72.0,0.9813084112149533,0.6805247967321364,0.25,0.42857142857142855,0.20281359906213364,0.6435185185185186,0.1992387615057265,0.25,0.36125,0.3333333333333333,0.23560167310167313,0.7053571428571423,2,中高价值客户群
ER-001059,Richmond Wiediger,67.0,10273.0,153.32835820895522,1071.0,10.0,2024-12-31,2024-12-21,6,0.06255835667600373,22.437313432835822,25.0,Fashion,Fashion:67.2%、Home & Furniture:16.4%、Auto & Accessories:14.9%,44.0,41.0,56.0,141.0,0.9065420560747663,0.7813209923020006,0.375,0.3571428571428571,0.17409144196951934,0.30092592592592593,0.22971051588501254,0.375,0.36916666666666664,0.5,0.6180583568643272,0.9179104477611935,4,低价值潜在流失客户群
ER-00106,Coleman Bremer,67.0,10257.0,153.08955223880596,1054.0,12.0,2024-12-31,2024-12-19,10,0.0635673624288425,13.907462686567163,28.0,Fashion,Fashion:49.3%、Auto & Accessories:32.8%、Home & Furniture:13.4%,32.0,28.0,34.0,94.0,0.8878504672897196,0.790503925446093,0.375,0.5,0.29601406799531066,0.6219135802469136,0.15611941211174193,0.375,0.36083333333333334,0.5,0.3139034556945004,0.7537313432835822,0,高价值客户群
ER-001083,Keith Percer,51.0,7594.0,148.90196078431373,1062.0,9.0,2024-12-31,2024-12-22,8,0.0480225988700565,11.305882352941177,26.0,Fashion,Fashion:60.8%、Electronic:17.6%、Auto & Accessories:13.7%,20.0,19.0,28.0,67.0,0.9158878504672897,0.6026103098671998,0.375,0.5,0.18757327080890973,0.33641975308641975,0.3900177399698013,0.375,0.3108333333333333,0.3333333333333333,0.509715597950892,0.5686274509803919,2,中高价值客户群
ER-001109,Soto Fritzler,67.0,11252.0,167.9402985074627,1047.0,34.0,2024-12-31,2024-11-27,11,0.06399235912129896,14.452238805970149,30.0,Fashion,Fashion:58.2%、Home & Furniture:17.9%、Electronic:16.4%,28.0,13.0,36.0,77.0,0.6822429906542056,0.7942851332113077,0.0,0.42857142857142855,0.0,0.6200939745715865,0.23198739380693145,0.0,0.0,0.0,0.4659809062794138,0.58955223880597,3,中等价值客户群
ER-001214,Richards Drucker,63.0,11290.0,179.20634920634922,1003.0,75.0,2024-12-31,2024-10-17,8,0.06281156530408774,22.873015873015873,25.0,Fashion,Fashion:71.4%、Home & Furniture:15.9%、Auto & Accessories:11.1%,50.0,46.0,51.0,147.0,0.2990654205607477,0.7830983342008571,0.0,0.07142857142857142,0.0,0.6722516166960613,0.0,0.0,0.0,0.0,0.6904761904761905,0.9126984126984121,3,中等价值客户群
ER-001215,Best Venier,76.0,10229.0,134.5921052631579,1065.0,16.0,2024-12-31,2024-12-15,1,0.07136150234741784,21.76184210526316,29.0,Fashion,Fashion:51.3%、Home & Furniture:31.6%、Auto & Accessories:14.5%,55.0,51.0,57.0,163.0,0.8504672897196262,0.8535960778713885,0.25,0.5714285714285714,0.1600234466588511,0.47453703703703703,0.14890057843077978,0.25,0.38000000000000006,0.3333333333333333,0.3489212897107634,0.8552631578947372,4,低价值潜在流失客户群
ER-00126,Murphy Bierner,76.0,12654.0,166.5,1073.0,8.0,2024-12-31,2024-12-23,12,0.07082945013979497,12.49736842105263,31.0,Fashion,Fashion:53.9%、Home & Furniture:19.7%、Auto & Accessories:15.8%,33.0,24.0,45.0,102.0,0.9252336448598131,0.8497932632046583,0.5,0.5714285714285714,0.3898007033997655,0.6122685185185186,0.658215262242108,0.5,0.434375,0.6666666666666666,0.393610715979137,0.4210526315789469,0,高价值客户群
ER-001379,Neal Gainer,62.0,8964.0,144.58064516129033,1077.0,4.0,2024-12-31,2024-12-27,9,0.057567316620241414,23.112903225806452,26.0,Fashion,Fashion:48.4%、Home & Furniture:38.7%、Auto & Accessories:6.5%,43.0,39.0,46.0,128.0,0.9626168224299065,0.730394233852939,0.125,0.14285714285714285,0.1148886283704572,0.75,0.14715386527467064,0.125,0.165,0.16666666666666666,0.2991862830572508,0.6451612903225801,1,低价值客户群
ER-00140,Mills Collister,82.0,12690.0,154.7560975609756,1074.0,0.0,2024-12-31,2024-12-31,5,0.07635009310986965,13.384146341463415,22.0,Fashion,Fashion:61.0%、Auto & Accessories:20.7%、Home & Furniture:18.3%,28.0,29.0,49.0,106.0,1.0,0.8871347905571334,0.375,0.3571428571428571,0.1260257913247362,0.17438271604938277,0.5471844999361778,0.375,0.16666666666666669,0.5,0.5129641836958909,1.0,4,低价值潜在流失客户群
ER-001411,Whitehead Pelletier,59.0,8795.0,149.0677966101695,1074.0,7.0,2024-12-31,2024-12-24,3,0.05493482309124767,22.18135593220339,26.0,Fashion,Fashion:52.5%、Home & Furniture:33.9%、Electronic:8.5%,40.0,39.0,49.0,128.0,0.9345794392523364,0.6996804325239923,0.125,0.21428571428571427,0.12485345838218052,0.8287037037037037,0.38741799219055,0.125,0.215,0.16666666666666666,0.36975110703924274,0.7203389830508478,1,低价值客户群
ER-00151,Marks Schneider,54.0,6915.0,128.05555555555554,1040.0,10.0,2024-12-31,2024-12-21,4,0.051923076923076926,10.738888888888889,28.0,Fashion,Fashion:46.3%、Home & Furniture:25.9%、Auto & Accessories:22.2%,16.0,14.0,24.0,54.0,0.9065420560747663,0.6602713841417471,0.25,0.3571428571428571,0.10902696365767878,0.27314814814814814,0.2859407058064776,0.25,0.2025,0.3333333333333333,0.26368034701368037,0.6944444444444446,2,中高价值客户群
ER-001510,Castro Gelder,62.0,9705.0,156.53225806451613,1061.0,9.0,2024-12-31,2024-12-22,10,0.058435438265786996,20.443548387096776,24.0,Fashion,Fashion:59.7%、Home & Furniture:27.4%、Auto & Accessories:11.3%,47.0,46.0,53.0,146.0,0.9158878504672897,0.7397454174596525,0.625,0.5,0.5574443141852286,0.7231481481481481,0.13521808344435382,0.625,0.6819999999999999,0.8333333333333333,0.49091833769253124,0.911290322580645,0,高价值客户群
ER-00161,Montoya Ritter,63.0,9462.0,150.1904761904762,1077.0,4.0,2024-12-31,2024-12-27,2,0.0584958217270195,20.761904761904763,24.0,Fashion,Fashion:61.9%、Home & Furniture:23.8%、Auto & Accessories:12.7%,49.0,44.0,48.0,141.0,0.9626168224299065,0.7405466781517598,0.25,0.3571428571428571,0.1723329425556858,0.5231481481481481,0.4508304277431795,0.25,0.485,0.3333333333333333,0.5287430287430288,0.9126984126984121,4,低价值潜在流失客户群
ER-001759,Petersen Pelletier,72.0,12033.0,167.125,1052.0,14.0,2024-12-31,2024-12-17,11,0.06844106463878327,22.205555555555556,28.0,Fashion,Fashion:68.1%、Electronic:15.3%、Home & Furniture:12.5%,50.0,44.0,53.0,147.0,0.8691588785046729,0.8316026867090496,0.125,0.8571428571428571,0.06389214536928488,0.34722222222222227,0.24594616988353,0.125,0.9300000000000002,0.16666666666666666,0.6331956956956957,0.770833333333333,4,低价值潜在流失客户群
ER-001763,Meyers Pelletier,92.0,14637.0,159.09782608695653,1077.0,4.0,2024-12-31,2024-12-27,6,0.08542246982358404,21.804347826086957,29.0,Fashion,Fashion:55.4%、Home & Furniture:26.1%、Auto & Accessories:10.9%,69.0,67.0,74.0,210.0,0.9626168224299065,0.9379057327079603,0.25,0.5,0.17936694021101993,0.5509259259259258,0.5619886425255555,0.25,0.8325,0.3333333333333333,0.4188699569134352,0.5815217391304346,4,低价值潜在流失客户群
ER-00185,Day Ferrer,54.0,8107.0,150.12962962962962,1081.0,0.0,2024-12-31,2024-12-31,6,0.04995374653098982,12.62962962962963,28.0,Fashion,Fashion:51.9%、Electronic:20.4%、Home & Furniture:14.8%,24.0,19.0,26.0,69.0,1.0,0.6326920089054378,0.125,0.07142857142857142,0.03634232121922626,0.12962962962962965,0.0,0.125,0.1925,0.16666666666666666,0.3580246913580246,0.2870370370370363,2,中高价值客户群
ER-001942,Morin Zettner,36.0,4491.0,124.75,1001.0,8.0,2024-12-31,2024-12-23,7,0.03596403596403597,12.822222222222221,22.0,Fashion,Fashion:47.2%、Home & Furniture:25.0%、Auto & Accessories:13.9%,18.0,11.0,17.0,46.0,0.9252336448598131,0.3402160978628206,0.25,0.3571428571428571,0.18288393903868697,0.5648148148148149,0.5784254052710428,0.25,0.29750000000000004,0.3333333333333333,0.2794044044044044,0.23611111111111072,2,中高价值客户群
ER-00213,Cameron Packer,49.0,7518.0,153.42857142857142,1080.0,1.0,2024-12-31,2024-12-30,6,0.04537037037037037,13.27142857142857,20.0,Fashion,Fashion:73.5%、Auto & Accessories:18.4%、Home & Furniture:8.2%,14.0,8.0,25.0,47.0,0.9906542056074766,0.5576895616164501,0.25,0.2857142857142857,0.1951934349355217,0.6134259259259258,0.4949043002734278,0.25,0.38125000000000003,0.3333333333333333,0.725133296561868,1.0,1,低价值客户群
ER-002318,Tate Hightower,75.0,12365.0,164.86666666666667,1047.0,34.0,2024-12-31,2024-11-27,4,0.07163323782234957,12.363999999999999,28.0,Fashion,Fashion:62.7%、Electronic:16.0%、Home & Furniture:14.7%,27.0,23.0,28.0,78.0,0.6822429906542056,0.8554268247970946,0.0,0.3571428571428571,0.0,0.6058641975308643,0.12956419506755076,0.0,0.0,0.0,0.5416816816816818,0.6333333333333329,3,中等价值客户群
ER-00235,Nunez Lanier,66.0,10869.0,164.6818181818182,1066.0,16.0,2024-12-31,2024-12-15,5,0.06191369606003752,22.234848484848484,27.0,Fashion,Fashion:59.1%、Home & Furniture:24.2%、Auto & Accessories:13.6%,39.0,43.0,53.0,135.0,0.8504672897196262,0.7751630253700796,0.125,0.21428571428571427,0.12368112543962484,0.8194444444444444,0.14324839380767793,0.125,0.9975,0.16666666666666666,0.480958230958231,0.833333333333333,1,低价值客户群
ER-002645,Malone Jumper,60.0,9586.0,159.76666666666668,1046.0,37.0,2024-12-31,2024-11-24,1,0.05736137667304015,23.328333333333333,24.0,Fashion,Fashion:60.0%、Home & Furniture:30.0%、Auto & Accessories:6.7%,49.0,43.0,55.0,147.0,0.6542056074766356,0.7277889782506448,0.0,0.14285714285714285,0.0,0.582253086419753,0.015478565814136284,0.0,0.0,0.0,0.49639639639639643,0.8166666666666664,3,中等价值客户群
ER-002649,Callahan Ritter,54.0,9233.0,170.9814814814815,1069.0,9.0,2024-12-31,2024-12-22,10,0.050514499532273154,19.1537037037037,23.0,Fashion,Fashion:72.2%、Home & Furniture:14.8%、Auto & Accessories:7.4%,41.0,39.0,41.0,121.0,0.9158878504672897,0.6407640211697232,0.25,0.42857142857142855,0.21864009378663538,0.7060185185185186,0.08056079942731695,0.25,0.46374999999999994,0.3333333333333333,0.7039539539539539,0.6944444444444446,1,低价值客户群
ER-002681,Campos Reiter,74.0,11552.0,156.1081081081081,1047.0,3.0,2024-12-31,2024-12-28,7,0.07067812798471824,13.686486486486485,31.0,Fashion,Fashion:55.4%、Home & Furniture:20.3%、Auto & Accessories:18.9%,36.0,26.0,42.0,104.0,0.9719626168224299,0.8485169760904818,0.5,0.8571428571428571,0.2245017584994138,0.28587962962962965,0.46905891723192245,0.5,0.33125000000000004,0.6666666666666666,0.4183710737764792,0.7027027027027026,0,高价值客户群
ER-00292,Holland Foster,57.0,8891.0,155.98245614035088,1078.0,3.0,2024-12-31,2024-12-28,8,0.05287569573283859,19.43859649122807,22.0,Fashion,Fashion:73.7%、Auto & Accessories:14.0%、Electronic:7.0%,40.0,37.0,44.0,121.0,0.9719626168224299,0.6735565709933837,0.125,0.21428571428571427,0.14536928487690504,0.9907407407407407,0.7999408804777932,0.125,0.5175,0.16666666666666666,0.7287814129919392,0.7105263157894735,1,低价值客户群
ER-002968,Terry Frazer,77.0,11755.0,152.66233766233765,1035.0,46.0,2024-12-31,2024-11-15,3,0.07439613526570048,22.479220779220782,23.0,Fashion,Fashion:64.9%、Home & Furniture:24.7%、Auto & Accessories:9.1%,60.0,52.0,63.0,175.0,0.5700934579439252,0.8743301742862082,0.0,0.21428571428571427,0.0,0.5493626743626743,0.4036131582738593,0.0,0.0,0.0,0.5802035802035801,0.9285714285714288,3,中等价值客户群
ER-00302,Gray Boeckenhauer,67.0,10656.0,159.044776119403,1081.0,2.0,2024-12-31,2024-12-29,7,0.061979648473635525,13.214925373134328,27.0,Fashion,Fashion:64.2%、Auto & Accessories:16.4%、Home & Furniture:14.9%,27.0,18.0,32.0,77.0,0.9813084112149533,0.7759192669231225,0.125,0.42857142857142855,0.0697538100820633,0.39351851851851855,0.22962559875311547,0.125,0.23750000000000002,0.16666666666666666,0.5673658733360225,0.7537313432835822,4,低价值潜在流失客户群
ER-00303,Buck Webber,65.0,10518.0,161.8153846153846,1066.0,16.0,2024-12-31,2024-12-15,6,0.06097560975609756,12.903076923076924,23.0,Fashion,Fashion:67.7%、Auto & Accessories:20.0%、Home & Furniture:10.8%,23.0,25.0,37.0,85.0,0.8504672897196262,0.766027357323052,0.375,0.2857142857142857,0.3446658851113716,0.75,0.25346151520648164,0.375,0.30499999999999994,0.5,0.6270270270270271,0.9153846153846157,0,高价值客户群
ER-00328,Meadows Wiener,80.0,13378.0,167.225,1074.0,7.0,2024-12-31,2024-12-24,1,0.074487895716946,15.16875,26.0,Fashion,Fashion:72.5%、Auto & Accessories:18.8%、Electronic:6.2%,29.0,30.0,36.0,95.0,0.9345794392523364,0.8751674237261788,0.25,0.42857142857142855,0.1887456037514654,0.587962962962963,0.41676575904763824,0.25,0.5287499999999999,0.3333333333333333,0.7086711711711711,0.8624999999999998,1,低价值客户群
ER-003746,Curtis Fuller,58.0,9974.0,171.9655172413793,1028.0,46.0,2024-12-31,2024-11-15,8,0.05642023346303502,20.898275862068964,25.0,Fashion,Fashion:70.7%、Auto & Accessories:12.1%、Electronic:10.3%,45.0,38.0,43.0,126.0,0.5700934579439252,0.7168698794919137,0.0,0.21428571428571427,0.0,0.6387292464878671,0.22723394535475072,0.0,0.0,0.0,0.6779279279279278,0.6206896551724137,3,中等价值客户群
ER-00383,Turner Becker,43.0,7382.0,171.67441860465115,1079.0,3.0,2024-12-31,2024-12-28,1,0.03985171455050973,13.988372093023257,22.0,Fashion,Fashion:67.4%、Auto & Accessories:16.3%、Home & Furniture:16.3%,13.0,6.0,25.0,44.0,0.9719626168224299,0.4439446586383613,0.375,0.42857142857142855,0.2749120750293083,0.566358024691358,0.38404997092543697,0.375,0.41500000000000004,0.5,0.622773936727425,1.0,0,高价值客户群
ER-00402,Drake Macallister,66.0,10188.0,154.36363636363637,1015.0,36.0,2024-12-31,2024-11-25,3,0.06502463054187192,20.63030303030303,25.0,Fashion,Fashion:54.5%、Home & Furniture:30.3%、Auto & Accessories:13.6%,47.0,44.0,45.0,136.0,0.6635514018691588,0.803135652485931,0.0,0.3571428571428571,0.0,0.5572390572390573,0.44627285003123934,0.0,0.0,0.0,0.4037674037674037,0.916666666666667,3,中等价值客户群
ER-0041,Strong Schoenberger,49.0,7240.0,147.75510204081633,1041.0,40.0,2024-12-31,2024-11-21,7,0.04707012487992315,13.66938775510204,26.0,Fashion,Fashion:53.1%、Auto & Accessories:22.4%、Home & Furniture:18.4%,23.0,18.0,20.0,61.0,0.6261682242990654,0.5866563139606835,0.0,0.14285714285714285,0.0,0.5266439909297052,0.007766155417162129,0.0,0.0,0.0,0.37856223570509295,0.6632653061224492,3,中等价值客户群
ER-00419,Marquez Miller,82.0,12015.0,146.52439024390245,1071.0,10.0,2024-12-31,2024-12-21,1,0.0765639589169001,11.609756097560975,37.0,Fashion,Fashion:45.1%、Home & Furniture:26.8%、Electronic:14.6%,33.0,29.0,45.0,107.0,0.9065420560747663,0.8884552123164147,0.25,0.5,0.25498241500586166,0.849537037037037,0.5476463999953933,0.25,0.5750000000000001,0.3333333333333333,0.24373764007910348,0.2621951219512191,2,中高价值客户群
ER-00425,Woodard Pippenger,41.0,6483.0,158.1219512195122,1033.0,16.0,2024-12-31,2024-12-15,2,0.03969022265246854,20.463414634146343,20.0,Fashion,Fashion:63.4%、Home & Furniture:26.8%、Auto & Accessories:4.9%,26.0,24.0,33.0,83.0,0.8504672897196262,0.4391486981769719,0.125,0.2857142857142857,0.13364595545134816,0.8981481481481481,0.4586264116465459,0.125,0.67,0.16666666666666666,0.5543836519446275,0.7317073170731705,1,低价值客户群
ER-004278,Cummings Haushalter,53.0,8517.0,160.69811320754718,1066.0,7.0,2024-12-31,2024-12-24,11,0.04971857410881801,22.675471698113206,17.0,Fashion,Fashion:84.9%、Home & Furniture:9.4%、Electronic:3.8%,45.0,36.0,39.0,120.0,0.9345794392523364,0.6289923366176402,0.25,0.3571428571428571,0.1817116060961313,0.5601851851851851,0.4809362382516745,0.25,0.5650000000000001,0.3333333333333333,0.919343872174061,0.8962264150943398,4,低价值潜在流失客户群
ER-00440,Diaz Bühler,65.0,11031.0,169.7076923076923,1078.0,0.0,2024-12-31,2024-12-31,1,0.06029684601113173,14.850769230769231,24.0,Fashion,Fashion:64.6%、Auto & Accessories:20.0%、Home & Furniture:13.8%,28.0,21.0,31.0,80.0,1.0,0.7593427221666904,0.25,0.14285714285714285,0.1951934349355217,0.6134259259259258,0.2128571524544679,0.25,0.3875,0.3333333333333333,0.5747747747747749,0.9153846153846157,1,低价值客户群
ER-00444,Walters Fritzler,72.0,11862.0,164.75,1078.0,1.0,2024-12-31,2024-12-30,11,0.06679035250463822,14.241666666666667,24.0,Fashion,Fashion:65.3%、Auto & Accessories:20.8%、Home & Furniture:12.5%,30.0,23.0,42.0,95.0,0.9906542056074766,0.8185472490327754,0.5,0.7857142857142857,0.36400937866354044,0.5613425925925926,0.5284992130629715,0.5,0.5625,0.6666666666666666,0.5860235235235236,0.9236111111111116,0,高价值客户群
ER-00449,Carey Roper,59.0,8710.0,147.6271186440678,1062.0,16.0,2024-12-31,2024-12-15,11,0.05555555555555555,12.822033898305085,25.0,Fashion,Fashion:64.4%、Auto & Accessories:18.6%、Electronic:8.5%,20.0,14.0,29.0,63.0,0.8504672897196262,0.7070565816620464,0.25,0.3571428571428571,0.1354044548651817,0.3773148148148148,0.21810159152441033,0.25,0.43250000000000005,0.3333333333333333,0.5712322491983508,0.5338983050847457,4,低价值潜在流失客户群
ER-00458,Roberts Bavinger,91.0,13468.0,148.0,1073.0,8.0,2024-12-31,2024-12-23,7,0.08480894687791239,12.7010989010989,39.0,Fashion,Fashion:46.2%、Auto & Accessories:25.3%、Home & Furniture:17.6%,45.0,40.0,48.0,133.0,0.9252336448598131,0.9348020160671882,0.5,0.7142857142857142,0.4484173505275498,0.7280092592592593,0.26768137264781566,0.5,0.280625,0.6666666666666666,0.26126126126126126,0.3956043956043951,0,高价值客户群
ER-0046,Russo Webber,67.0,11124.0,166.02985074626866,1065.0,16.0,2024-12-31,2024-12-15,1,0.06291079812206572,13.20597014925373,33.0,Fashion,Fashion:47.8%、Home & Furniture:23.9%、Auto & Accessories:17.9%,31.0,25.0,32.0,88.0,0.8504672897196262,0.7845620275293272,0.125,0.21428571428571427,0.08206330597889801,0.49074074074074076,0.19501081991760588,0.125,0.1275,0.16666666666666666,0.2885572139303483,0.42537313432835777,2,中高价值客户群
ER-00463,Grant Collister,43.0,6729.0,156.48837209302326,1075.0,8.0,2024-12-31,2024-12-23,12,0.04,12.823255813953487,23.0,Fashion,Fashion:62.8%、Auto & Accessories:23.3%、Home & Furniture:11.6%,15.0,16.0,28.0,59.0,0.9252336448598131,0.44734002887651325,0.25,0.42857142857142855,0.1465416178194607,0.42129629629629634,0.42144754747290175,0.25,0.1,0.3333333333333333,0.5437879740205322,0.8720930232558137,4,低价值潜在流失客户群
ER-00487,Pruitt Reiter,88.0,12613.0,143.32954545454547,1071.0,10.0,2024-12-31,2024-12-21,7,0.08216619981325864,11.8,32.0,Fashion,Fashion:45.5%、Auto & Accessories:25.0%、Home & Furniture:23.9%,43.0,34.0,56.0,133.0,0.9065420560747663,0.9209649066656163,0.125,0.14285714285714285,0.06916764361078546,0.3888888888888889,2.6872510093986604e-05,0.125,0.4025000000000001,0.16666666666666666,0.2493857493857493,0.6875,4,低价值潜在流失客户群
