Customer_ID,Customer_Name,Cluster,Segment,Region,Country,Gender,Age,Total_Sales,Total_Orders,Avg_Order_Value,Customer_Lifetime,Purchase_Frequency,Profit_Margin,Last_Purchase_Days_Ago,Engagement_Score,Favorite_Product,Unique_Products_Bought,Total_Sales_Percentile,Total_Sales_Grade,Avg_Order_Value_Percentile,Avg_Order_Value_Grade,Purchase_Frequency_Percentile,Purchase_Frequency_Grade,Personalized_Description
ER-0083,Golden Ritter,1,Consumer,Central,France,Female,32,13408.0,83,161.54,1065,0.0779,0.4915,16,184,Running Shoes,24,93.20754716981132,A,69.30817610062893,B,90.88050314465409,A,客户 Golden Ritter (ER-0083) 属于第 1 类用户群体。 这是一位高价值客户，总消费金额排在前20%。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买频率高，复购行为明显。 互动积极，经常浏览、点赞和分享产品。 最常购买的产品是：Running Shoes。 产品涉猎广泛，购买过多种不同类型的产品。 营销建议：提供VIP专属服务和优先配送；推荐忠诚度计划和定期购服务；邀请参与产品评测和新品试用。
ER-00862,Church Wener,1,Corporate,North Asia,China,Female,18,12099.0,73,165.74,1073,0.068,0.4864,9,161,Formal Shoes,25,81.38364779874215,A,85.03144654088051,A,71.69811320754717,B,客户 Church Wener (ER-00862) 属于第 1 类用户群体。 这是一位高价值客户，总消费金额排在前20%。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买力强，平均订单价值较高。 互动积极，经常浏览、点赞和分享产品。 最常购买的产品是：Formal Shoes。 产品涉猎广泛，购买过多种不同类型的产品。 营销建议：提供VIP专属服务和优先配送；邀请参与产品评测和新品试用。
ER-0089,Estrada Kiefer,1,Consumer,South,Argentina,Male,40,13063.0,81,161.27,1079,0.0751,0.4626,3,106,T - Shirts,33,90.9433962264151,A,67.79874213836477,B,86.54088050314466,A,客户 Estrada Kiefer (ER-0089) 属于第 1 类用户群体。 这是一位高价值客户，总消费金额排在前20%。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买频率高，复购行为明显。 最常购买的产品是：T - Shirts。 产品涉猎广泛，购买过多种不同类型的产品。 营销建议：提供VIP专属服务和优先配送；推荐忠诚度计划和定期购服务。
ER-00905,Conley Miller,1,Home Office,East,United States,Male,21,12592.0,76,165.68,1065,0.0714,0.4596,16,101,Running Shoes,25,86.54088050314466,A,84.77987421383648,A,79.18238993710692,B,客户 Conley Miller (ER-00905) 属于第 1 类用户群体。 这是一位高价值客户，总消费金额排在前20%。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买力强，平均订单价值较高。 最常购买的产品是：Running Shoes。 产品涉猎广泛，购买过多种不同类型的产品。 营销建议：提供VIP专属服务和优先配送。
ER-0095,Elliott Deggeller,0,Consumer,Southeast Asia,Indonesia,Male,24,10089.0,70,144.13,1040,0.0673,0.4164,9,89,Sports Wear,22,51.44654088050314,C,9.811320754716983,E,70.50314465408805,B,客户 Elliott Deggeller (ER-0095) 属于第 0 类用户群体。 这是一位中等价值客户。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Sports Wear。 产品涉猎广泛，购买过多种不同类型的产品。
ER-00958,Long Breyer,0,Consumer,Central,Panama,Female,29,9033.0,55,164.24,1073,0.0513,0.4699,8,119,Fossil Watch,22,33.33333333333333,D,79.43396226415095,B,22.70440251572327,D,客户 Long Breyer (ER-00958) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Fossil Watch。 产品涉猎广泛，购买过多种不同类型的产品。
ES-001030,Brooks Boyes,0,Corporate,West,United States,Male,18,10394.0,70,148.49,984,0.0711,0.4517,93,81,Suits,32,56.477987421383645,C,18.867924528301888,E,78.61635220125787,B,客户 Brooks Boyes (ES-001030) 属于第 0 类用户群体。 这是一位中等价值客户。 客户关系已维持超过1年，属于长期忠实客户。 活跃度一般，最近半年内有过购买。 最常购买的产品是：Suits。 产品涉猎广泛，购买过多种不同类型的产品。 营销建议：发送再营销邮件和专属优惠。
ES-001315,Keller Haines,0,Home Office,North,United Kingdom,Female,26,6662.0,45,148.04,1072,0.042,0.4793,9,98,Titak watch,22,5.157232704402516,E,18.11320754716981,E,5.660377358490567,E,客户 Keller Haines (ES-001315) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Titak watch。 产品涉猎广泛，购买过多种不同类型的产品。
ES-00186,Hodges Jones,1,Consumer,Central Asia,Pakistan,Male,23,11697.0,79,148.06,1065,0.0742,0.4547,16,102,Sofa Covers,35,75.9748427672956,B,18.238993710691823,E,85.34591194968554,A,客户 Hodges Jones (ES-00186) 属于第 1 类用户群体。 这是一位中高价值客户，消费金额较为可观。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买频率高，复购行为明显。 最常购买的产品是：Sofa Covers。 产品涉猎广泛，购买过多种不同类型的产品。 营销建议：推荐忠诚度计划和定期购服务。
ES-001936,Robbins Hughes,0,Consumer,Southeast Asia,Thailand,Female,40,9225.0,57,161.84,1080,0.0528,0.4559,2,118,Jeans,23,36.79245283018868,D,71.0691823899371,B,27.358490566037734,D,客户 Robbins Hughes (ES-001936) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Jeans。 产品涉猎广泛，购买过多种不同类型的产品。
ES-00203,Rios Jones,0,Consumer,South,United States,Male,24,6511.0,42,155.02,1022,0.0411,0.4397,46,61,Tyre,25,4.905660377358491,E,45.15723270440252,C,5.157232704402516,E,客户 Rios Jones (ES-00203) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 较为活跃，最近90天内有过购买。 最常购买的产品是：Tyre。 产品涉猎广泛，购买过多种不同类型的产品。
ES-002178,Adkins Jones,1,Consumer,Southeast Asia,Indonesia,Male,18,12284.0,81,151.65,1070,0.0757,0.4475,10,84,Fossil Watch,30,82.64150943396227,A,32.075471698113205,D,87.29559748427673,A,客户 Adkins Jones (ES-002178) 属于第 1 类用户群体。 这是一位高价值客户，总消费金额排在前20%。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买频率高，复购行为明显。 最常购买的产品是：Fossil Watch。 产品涉猎广泛，购买过多种不同类型的产品。 营销建议：提供VIP专属服务和优先配送；推荐忠诚度计划和定期购服务。
ES-002325,Erickson Jones,0,Consumer,North,United Kingdom,Male,30,7680.0,50,153.6,1070,0.0467,0.4918,6,63,Formal Shoes,31,12.955974842767295,E,39.49685534591195,D,13.018867924528301,E,客户 Erickson Jones (ES-002325) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Formal Shoes。 产品涉猎广泛，购买过多种不同类型的产品。
ES-003321,Newton Hughes,0,Consumer,Central,Germany,Female,21,7605.0,48,158.44,1043,0.046,0.4626,38,105,Fossil Watch,18,12.578616352201259,E,57.61006289308176,C,11.88679245283019,E,客户 Newton Hughes (ES-003321) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 较为活跃，最近90天内有过购买。 最常购买的产品是：Fossil Watch。 产品涉猎广泛，购买过多种不同类型的产品。
ES-00367,Blackwell Rawles,1,Home Office,Central Asia,Bangladesh,Male,31,10674.0,73,146.22,1041,0.0701,0.4325,40,90,Running Shoes,27,62.893081761006286,B,13.39622641509434,E,75.84905660377359,B,客户 Blackwell Rawles (ES-00367) 属于第 1 类用户群体。 这是一位中高价值客户，消费金额较为可观。 客户关系已维持超过1年，属于长期忠实客户。 较为活跃，最近90天内有过购买。 最常购买的产品是：Running Shoes。 产品涉猎广泛，购买过多种不同类型的产品。
ES-00636,Dunn Cortes,0,Home Office,South,Colombia,Female,24,8380.0,53,158.11,1072,0.0494,0.4501,8,115,Sneakers,23,22.767295597484278,D,56.477987421383645,C,18.30188679245283,E,客户 Dunn Cortes (ES-00636) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Sneakers。 产品涉猎广泛，购买过多种不同类型的产品。
ES-00712,Gonzalez Barnes,0,Consumer,Central,Honduras,Male,34,7054.0,50,141.08,1065,0.0469,0.4078,16,60,Sneakers,27,7.79874213836478,E,5.786163522012579,E,13.773584905660377,E,客户 Gonzalez Barnes (ES-00712) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Sneakers。 产品涉猎广泛，购买过多种不同类型的产品。
ES-00840,Conner Jones,1,Corporate,Canada,Canada,Male,31,13039.0,86,151.62,1081,0.0796,0.4779,0,119,Bike Tyres,28,90.69182389937107,A,31.949685534591193,D,93.14465408805032,A,客户 Conner Jones (ES-00840) 属于第 1 类用户群体。 这是一位高价值客户，总消费金额排在前20%。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买频率高，复购行为明显。 最常购买的产品是：Bike Tyres。 产品涉猎广泛，购买过多种不同类型的产品。 营销建议：提供VIP专属服务和优先配送；推荐忠诚度计划和定期购服务。
ET-00181,King Bailliet,0,Consumer,South,United States,Male,20,5594.0,39,143.44,1065,0.0366,0.4232,16,50,Sports Wear,21,1.3836477987421385,E,9.182389937106917,E,2.138364779874214,E,客户 King Bailliet (ET-00181) 属于第 0 类用户群体。 这是一位低价值客户，有较大的提升空间。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 最常购买的产品是：Sports Wear。 产品涉猎广泛，购买过多种不同类型的产品。
EY-00143,Robertson Coakley,1,Consumer,South,Italy,Female,30,15635.0,96,162.86,1035,0.0928,0.4816,15,210,T - Shirts,34,98.74213836477988,A,74.52830188679245,B,99.11949685534591,A,客户 Robertson Coakley (EY-00143) 属于第 1 类用户群体。 这是一位高价值客户，总消费金额排在前20%。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买频率高，复购行为明显。 互动积极，经常浏览、点赞和分享产品。 最常购买的产品是：T - Shirts。 产品涉猎广泛，购买过多种不同类型的产品。 营销建议：提供VIP专属服务和优先配送；推荐忠诚度计划和定期购服务；邀请参与产品评测和新品试用。
EY-0015,Greene Decherney,1,Consumer,Oceania,Australia,Female,48,11645.0,68,171.25,1063,0.064,0.4929,5,142,Jeans,26,75.84905660377359,B,94.0880503144654,A,62.51572327044025,B,客户 Greene Decherney (EY-0015) 属于第 1 类用户群体。 这是一位中高价值客户，消费金额较为可观。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买力强，平均订单价值较高。 最常购买的产品是：Jeans。 产品涉猎广泛，购买过多种不同类型的产品。
EY-00200,Sanders Bradley,1,Home Office,Oceania,New Zealand,Male,32,12774.0,87,146.83,1080,0.0806,0.4421,1,100,Suits,29,88.42767295597484,A,14.842767295597485,E,94.33962264150944,A,客户 Sanders Bradley (EY-00200) 属于第 1 类用户群体。 这是一位高价值客户，总消费金额排在前20%。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买频率高，复购行为明显。 最常购买的产品是：Suits。 产品涉猎广泛，购买过多种不同类型的产品。 营销建议：提供VIP专属服务和优先配送；推荐忠诚度计划和定期购服务。
EY-00236,Ruiz Darley,0,Corporate,Central,France,Male,37,10402.0,69,150.75,1016,0.0679,0.4398,65,84,Sports Wear,32,56.60377358490566,C,28.67924528301887,D,71.44654088050314,B,客户 Ruiz Darley (EY-00236) 属于第 0 类用户群体。 这是一位中等价值客户。 客户关系已维持超过1年，属于长期忠实客户。 较为活跃，最近90天内有过购买。 最常购买的产品是：Sports Wear。 产品涉猎广泛，购买过多种不同类型的产品。
EY-00253,Baldwin Hawley,1,Consumer,Southeast Asia,Indonesia,Female,24,12729.0,82,155.23,1081,0.0759,0.4573,0,177,Suits,26,88.0503144654088,A,45.660377358490564,C,87.61006289308176,A,客户 Baldwin Hawley (EY-00253) 属于第 1 类用户群体。 这是一位高价值客户，总消费金额排在前20%。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买频率高，复购行为明显。 互动积极，经常浏览、点赞和分享产品。 最常购买的产品是：Suits。 产品涉猎广泛，购买过多种不同类型的产品。 营销建议：提供VIP专属服务和优先配送；推荐忠诚度计划和定期购服务；邀请参与产品评测和新品试用。
EY-00260,Wallace Caffey,0,Corporate,Central,France,Male,21,10092.0,58,174.0,1071,0.0542,0.4834,4,85,Titak watch,26,51.57232704402516,C,97.48427672955975,A,31.446540880503143,D,客户 Wallace Caffey (EY-00260) 属于第 0 类用户群体。 这是一位中等价值客户。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买力强，平均订单价值较高。 最常购买的产品是：Titak watch。 产品涉猎广泛，购买过多种不同类型的产品。
EY-00266,Munoz Hackney,1,Home Office,North Asia,China,Female,32,13118.0,81,161.95,1057,0.0766,0.4729,14,172,Running Shoes,26,91.44654088050315,A,71.25786163522012,B,88.80503144654088,A,客户 Munoz Hackney (EY-00266) 属于第 1 类用户群体。 这是一位高价值客户，总消费金额排在前20%。 客户关系已维持超过1年，属于长期忠实客户。 近期活跃，最近30天内有过购买。 购买频率高，复购行为明显。 互动积极，经常浏览、点赞和分享产品。 最常购买的产品是：Running Shoes。 产品涉猎广泛，购买过多种不同类型的产品。 营销建议：提供VIP专属服务和优先配送；推荐忠诚度计划和定期购服务；邀请参与产品评测和新品试用。
