Customer ID,Customer Name,Segment,Country,Region,City,State,Gender,Age,Age Group,Education,Marital Status,Total_Orders,Total_Quantity,Total_Sales,Total_Profit,Total_Discount_Amount,Total_Net_Sales,Total_Shipping_Cost,Avg_Discount,First_Purchase_Date,Last_Purchase_Date,Customer_Lifetime_Days,Purchase_Days,Avg_Purchase_Interval_Days,Favorite_Product,Unique_Products_Purchased,Avg_Browsing_Time,Total_Likes,Total_Shares,Total_Add_to_Cart,Total_Engagement_Score,Critical_Orders,High_Orders,Low_Orders,Medium_Orders,Month_1_Orders,Month_2_Orders,Month_3_Orders,Month_4_Orders,Month_5_Orders,Month_6_Orders,Month_7_Orders,Month_8_Orders,Month_9_Orders,Month_10_Orders,Month_11_Orders,Month_12_Orders,Avg_Order_Value,Avg_Order_Profit,Avg_Order_Quantity,Profit_Margin,Shipping_Cost_Ratio,Discount_Ratio,Purchase_Frequency,Browsing_Time_per_Order,Days_Since_Last_Purchase,Monetary_Value,Purchase_Frequency_RFM,Cluster
ER-001059,Richmond Wiediger,Home Office,United States,South,Columbus,Georgia,Female,64,50-64,Doctorate,Single,67,205.0,10273.0,4589.6,341.86,9931.14,458.8,0.0325373134328358,2022-01-15,2024-12-21,1071,61,16.227272727272727,Sneakers,25,22.437313432835825,44,41,56,141,2,20,8,37,5,8,8,6,5,10,4,3,3,4,3,8,153.33,68.5,3.06,0.4468,0.0447,0.0333,0.0626,22.44,10,10273.0,67,3
ER-00106,Coleman Bremer,Consumer,Cameroon,Africa,Yaounde,Centre,Male,28,25-34,Bachelor,Married,67,211.0,10257.0,4855.7,268.41,9988.59,485.8,0.026865671641791,2022-01-30,2024-12-19,1054,54,15.969696969696969,Sports Wear,28,13.907462686567165,32,28,34,94,11,34,0,22,4,6,5,5,7,5,5,4,3,11,7,5,153.09,72.47,3.15,0.4734,0.0474,0.0262,0.0636,13.91,12,10257.0,67,2
ER-001083,Keith Percer,Corporate,United States,East,Philadelphia,Pennsylvania,Male,24,18-24,Bachelor,Married,51,136.0,7594.0,3656.5,226.3,7367.7,365.5,0.0301960784313725,2022-01-25,2024-12-22,1062,48,21.24,Formal Shoes,26,11.305882352941175,20,19,28,67,6,15,0,30,2,2,5,3,3,1,5,8,6,6,3,7,148.9,71.7,2.67,0.4815,0.0481,0.0298,0.048,11.31,9,7594.0,51,1
ER-001109,Soto Fritzler,Consumer,Canada,Canada,London,Ontario,Male,27,25-34,Associate Degree,Single,67,186.0,11252.0,5445.2,347.02,10904.98,544.2,0.0304477611940298,2022-01-15,2024-11-27,1047,58,15.863636363636363,T - Shirts,30,14.452238805970149,28,13,36,77,6,27,0,34,4,7,4,5,7,2,6,7,2,8,12,3,167.94,81.27,2.78,0.4839,0.0484,0.0308,0.064,14.45,34,11252.0,67,2
ER-001214,Richards Drucker,Corporate,Mexico,North,Guadalajara,Jalisco,Female,20,18-24,Associate Degree,Single,63,180.0,11290.0,5833.7,322.18,10967.82,583.6,0.0282539682539682,2022-01-18,2024-10-17,1003,58,16.177419354838708,Formal Shoes,25,22.873015873015877,50,46,51,147,0,15,6,42,5,3,6,3,6,4,8,9,9,3,4,3,179.21,92.6,2.86,0.5167,0.0517,0.0285,0.0628,22.87,75,11290.0,63,4
ER-001215,Best Venier,Consumer,United States,East,Troy,New York,Female,30,25-34,Bachelor,Married,76,231.0,10229.0,4107.4,324.28,9904.72,410.5,0.031578947368421,2022-01-15,2024-12-15,1065,65,14.2,Umbrellas,29,21.76184210526316,55,51,57,163,9,22,1,44,12,4,7,3,3,4,9,4,5,9,5,11,134.59,54.04,3.04,0.4015,0.0401,0.0317,0.0714,21.76,16,10229.0,76,0
ER-00126,Murphy Bierner,Consumer,France,Central,Bayeux,Lower Normandy,Male,21,18-24,Associate Degree,Married,76,222.0,12654.0,5982.2,433.14,12220.86,598.4,0.034078947368421,2022-01-15,2024-12-23,1073,63,14.306666666666668,Jeans,31,12.49736842105263,33,24,45,102,14,15,1,46,9,9,4,2,6,5,5,3,6,7,9,11,166.5,78.71,2.92,0.4728,0.0473,0.0342,0.0708,12.5,8,12654.0,76,2
ER-001379,Neal Gainer,Consumer,Mexico,North,Querétaro,Querétaro,Female,29,25-34,Master,Married,62,195.0,8964.0,3920.4,250.62,8713.38,392.5,0.0283870967741935,2022-01-15,2024-12-27,1077,50,17.65573770491803,Casula Shoes,26,23.11290322580645,43,39,46,128,4,26,0,32,3,3,5,2,5,4,9,5,11,9,4,2,144.58,63.23,3.15,0.4373,0.0438,0.028,0.0576,23.11,4,8964.0,62,3
ER-00140,Mills Collister,Consumer,India,Central Asia,Delhi,Delhi,Male,18,18-24,High School,Single,82,219.0,12690.0,5878.6,371.37,12318.63,587.9,0.0291463414634146,2022-01-22,2024-12-31,1074,65,13.25925925925926,Sports Wear,22,13.384146341463415,28,29,49,106,2,18,5,57,5,4,12,6,14,11,6,4,5,2,6,7,154.76,71.69,2.67,0.4632,0.0463,0.0293,0.0764,13.38,0,12690.0,82,2
ER-001411,Whitehead Pelletier,Corporate,United States,Central,Dallas,Texas,Female,24,18-24,High School,Single,59,161.0,8795.0,4368.5,251.86,8543.14,437.1,0.0288135593220339,2022-01-15,2024-12-24,1074,51,18.517241379310345,Formal Shoes,26,22.18135593220339,40,39,49,128,3,13,1,42,8,3,10,1,5,1,8,6,4,4,4,5,149.07,74.04,2.73,0.4967,0.0497,0.0286,0.0549,22.18,7,8795.0,59,3
ER-00151,Marks Schneider,Home Office,United States,East,New York City,New York,Male,40,35-49,Master,Single,54,161.0,6915.0,3027.5,210.44,6704.56,302.7,0.0303703703703703,2022-02-15,2024-12-21,1040,47,19.62264150943396,Sneakers,28,10.738888888888887,16,14,24,54,6,23,2,23,0,6,4,8,6,5,5,2,3,6,4,5,128.06,56.06,2.98,0.4378,0.0438,0.0304,0.0519,10.74,10,6915.0,54,1
ER-001510,Castro Gelder,Corporate,Honduras,Central,Tegucigalpa,Francisco Morazán,Female,28,25-34,Bachelor,Single,62,186.0,9705.0,4731.5,277.38,9427.62,472.9,0.0293548387096774,2022-01-26,2024-12-22,1061,54,17.39344262295082,Running Shoes,24,20.443548387096776,47,46,53,146,4,14,3,41,7,2,5,5,6,4,6,4,3,8,5,7,156.53,76.31,3.0,0.4875,0.0487,0.0286,0.0584,20.44,9,9705.0,62,3
ER-00161,Montoya Ritter,Corporate,Spain,South,Barcelona,Catalonia,Female,18,18-24,High School,Single,63,170.0,9462.0,4549.9,293.65,9168.35,455.3,0.0315873015873015,2022-01-15,2024-12-27,1077,58,17.370967741935484,Sneakers,24,20.761904761904763,49,44,48,141,2,18,13,30,7,8,5,4,6,6,4,1,5,6,6,5,150.19,72.22,2.7,0.4809,0.0481,0.031,0.0585,20.76,4,9462.0,63,3
ER-001759,Petersen Pelletier,Corporate,Myanmar (Burma),Southeast Asia,Yangon,Yangon,Female,32,25-34,Bachelor,Married,72,212.0,12033.0,5712.6,357.03000000000003,11675.97,571.0,0.0293055555555555,2022-01-30,2024-12-17,1052,58,14.816901408450704,Jeans,28,22.20555555555556,50,44,53,147,0,23,1,48,7,4,4,3,6,5,3,7,7,8,13,5,167.12,79.34,2.94,0.4747,0.0475,0.0297,0.0684,22.21,14,12033.0,72,0
ER-001763,Meyers Pelletier,Corporate,United States,West,Los Angeles,California,Female,19,18-24,Associate Degree,Married,92,268.0,14637.0,6772.8,435.54,14201.46,677.5,0.0289130434782608,2022-01-15,2024-12-27,1077,74,11.835164835164836,Casula Shoes,29,21.80434782608696,69,67,74,210,19,16,8,49,10,8,8,10,5,11,7,2,10,10,5,6,159.1,73.62,2.91,0.4627,0.0463,0.0298,0.0854,21.8,4,14637.0,92,0
ER-00185,Day Ferrer,Home Office,Madagascar,Africa,Antananarivo,Analamanga,Male,25,25-34,Bachelor,Single,54,166.0,8107.0,3569.4,259.55,7847.45,357.0,0.0322222222222222,2022-01-15,2024-12-31,1081,45,20.39622641509434,Shirts,28,12.62962962962963,24,19,26,69,3,21,1,29,4,3,3,4,5,7,7,4,4,2,5,6,150.13,66.1,3.07,0.4403,0.044,0.032,0.05,12.63,0,8107.0,54,1
ER-001942,Morin Zettner,Consumer,Germany,Central,Villingen-Schwenningen,Baden-Württemberg,Male,22,18-24,High School,Single,36,97.0,4491.0,1975.6,122.14,4368.86,197.6,0.0297222222222222,2022-03-28,2024-12-23,1001,34,28.6,Sneakers,22,12.822222222222225,18,11,17,46,6,8,1,21,2,2,4,3,2,2,5,2,3,3,3,5,124.75,54.88,2.69,0.4399,0.044,0.0272,0.036,12.82,8,4491.0,36,1
ER-00213,Cameron Packer,Consumer,United States,Central,Houston,Texas,Male,51,50-64,Doctorate,Single,49,148.0,7518.0,3252.2,239.63,7278.37,324.9,0.0318367346938775,2022-01-15,2024-12-30,1080,47,22.5,Fossil Watch,20,13.27142857142857,14,8,25,47,5,9,6,29,4,3,3,4,1,6,4,4,6,6,4,4,153.43,66.37,3.02,0.4326,0.0432,0.0319,0.0454,13.27,1,7518.0,49,1
ER-002318,Tate Hightower,Corporate,Australia,Oceania,Gawler,South Australia,Male,63,50-64,Doctorate,Married,75,215.0,12365.0,5879.8,352.65,12012.35,587.9,0.0276,2022-01-15,2024-11-27,1047,60,14.14864864864865,Titak watch,28,12.364,27,23,28,78,13,9,3,50,3,7,8,11,7,3,6,7,5,9,6,3,164.87,78.4,2.87,0.4755,0.0475,0.0285,0.0716,12.36,34,12365.0,75,2
ER-00235,Nunez Lanier,Corporate,Australia,Oceania,Perth,Western Australia,Female,22,18-24,Bachelor,Single,66,204.0,10869.0,5176.8,308.96,10560.04,517.6,0.0284848484848484,2022-01-14,2024-12-15,1066,51,16.4,Jeans,27,22.234848484848484,39,43,53,135,7,6,5,48,3,3,6,7,9,4,7,8,7,5,3,4,164.68,78.44,3.09,0.4763,0.0476,0.0284,0.0619,22.23,16,10869.0,66,0
ER-002645,Malone Jumper,Consumer,United States,West,Seattle,Washington,Female,30,25-34,Doctorate,Married,60,156.0,9586.0,4450.6,307.71,9278.29,445.2,0.0318333333333333,2022-01-13,2024-11-24,1046,56,17.728813559322035,Formal Shoes,24,23.328333333333333,49,43,55,147,4,21,2,33,10,1,4,6,5,4,2,6,6,4,7,5,159.77,74.18,2.6,0.4643,0.0464,0.0321,0.0574,23.33,37,9586.0,60,3
ER-002649,Callahan Ritter,Consumer,China,North Asia,Wuchang,Heilongjiang,Female,53,50-64,Doctorate,Married,54,164.0,9233.0,4507.7,287.08,8945.92,450.8,0.0311111111111111,2022-01-18,2024-12-22,1069,44,20.16981132075472,Sports Wear,23,19.1537037037037,41,39,41,121,0,25,0,29,5,4,5,4,2,4,4,5,4,8,5,4,170.98,83.48,3.04,0.4882,0.0488,0.0311,0.0505,19.15,9,9233.0,54,3
ER-002681,Campos Reiter,Corporate,Russia,EMEA,Uvarovo,Tambov,Male,26,25-34,Associate Degree,Married,74,212.0,11552.0,5277.1,353.95,11198.05,527.8,0.0295945945945945,2022-02-15,2024-12-28,1047,59,14.342465753424657,Formal Shoes,31,13.686486486486483,36,26,42,104,15,15,13,31,2,6,5,3,9,6,10,6,5,8,9,5,156.11,71.31,2.86,0.4568,0.0457,0.0306,0.0707,13.69,3,11552.0,74,2
ER-00292,Holland Foster,Corporate,Indonesia,Southeast Asia,Depok,Jawa Barat,Female,37,35-49,Master,Married,57,183.0,8891.0,4190.5,257.61,8633.39,418.6,0.0294736842105263,2022-01-15,2024-12-28,1078,46,19.25,Shirts,22,19.43859649122807,40,37,44,121,7,11,7,32,5,2,5,3,6,6,3,7,3,5,6,6,155.98,73.52,3.21,0.4713,0.0471,0.029,0.0529,19.44,3,8891.0,57,3
ER-002968,Terry Frazer,Corporate,Democratic Republic of the Congo,Africa,Kinshasa,Kinshasa,Female,44,35-49,Doctorate,Married,77,223.0,11755.0,5055.4,340.47,11414.53,505.8,0.0276623376623376,2022-01-15,2024-11-15,1035,61,13.61842105263158,Running Shoes,23,22.479220779220785,60,52,63,175,1,23,13,40,6,4,9,4,8,6,8,7,7,6,4,8,152.66,65.65,2.9,0.4301,0.043,0.029,0.0744,22.48,46,11755.0,77,0
ER-00302,Gray Boeckenhauer,Consumer,China,North Asia,Anqing,Anhui,Male,54,50-64,Doctorate,Married,67,203.0,10656.0,4836.1,319.32,10336.68,483.9,0.03,2022-01-13,2024-12-29,1081,57,16.37878787878788,Formal Shoes,27,13.214925373134328,27,18,32,77,7,22,5,33,7,3,4,6,2,2,13,8,4,11,5,2,159.04,72.18,3.03,0.4538,0.0454,0.03,0.062,13.21,2,10656.0,67,2
ER-00303,Buck Webber,Consumer,Tanzania,Africa,Dar es Salaam,Dar Es Salaam,Male,18,18-24,High School,Single,65,186.0,10518.0,4937.8,311.1,10206.9,493.7,0.0296923076923076,2022-01-14,2024-12-15,1066,51,16.65625,T - Shirts,23,12.903076923076924,23,25,37,85,11,14,0,40,3,5,5,4,7,8,4,8,7,3,3,8,161.82,75.97,2.86,0.4695,0.0469,0.0296,0.061,12.9,16,10518.0,65,1
ER-00328,Meadows Wiener,Consumer,Indonesia,Southeast Asia,Surabaya,Jawa Timur,Male,49,35-49,Doctorate,Married,80,222.0,13378.0,6345.6,418.44,12959.56,634.2,0.030875,2022-01-15,2024-12-24,1074,67,13.59493670886076,Suits,26,15.16875,29,30,36,95,8,22,4,46,12,4,5,8,9,7,4,4,10,7,6,4,167.22,79.32,2.78,0.4743,0.0474,0.0313,0.0745,15.17,7,13378.0,80,2
ER-003746,Curtis Fuller,Consumer,Nigeria,Africa,Maiduguri,Borno,Female,36,35-49,Doctorate,Married,58,178.0,9974.0,4705.3,292.3,9681.7,471.0,0.0289655172413793,2022-01-22,2024-11-15,1028,51,18.035087719298247,T - Shirts,25,20.898275862068964,45,38,43,126,6,11,4,37,6,4,5,4,8,3,5,11,1,2,6,3,171.97,81.13,3.07,0.4718,0.0472,0.0293,0.0564,20.9,46,9974.0,58,4
ER-00383,Turner Becker,Consumer,Vietnam,Southeast Asia,Can Tho,Tỉnh Cần Thơ,Male,35,35-49,Bachelor,Married,43,116.0,7382.0,3700.1,234.59,7147.41,369.9,0.0306976744186046,2022-01-14,2024-12-28,1079,37,25.69047619047619,Jeans,22,13.988372093023257,13,6,25,44,5,13,0,25,6,3,5,2,5,1,3,3,1,6,2,6,171.67,86.05,2.7,0.5012,0.0501,0.0318,0.0399,13.99,3,7382.0,43,1
ER-00402,Drake Macallister,Consumer,France,Central,Nice,Provence-Alpes-Côte d'Azur,Female,22,18-24,Bachelor,Married,66,222.0,10188.0,4707.6,319.56,9868.44,471.0,0.031060606060606,2022-02-14,2024-11-25,1015,55,15.615384615384617,Beds,25,20.63030303030303,47,44,45,136,9,18,2,37,4,8,9,8,4,5,3,4,4,9,5,3,154.36,71.33,3.36,0.4621,0.0462,0.0314,0.065,20.63,36,10188.0,66,4
ER-0041,Strong Schoenberger,Corporate,United States,West,Los Angeles,California,Male,22,18-24,Bachelor,Married,49,153.0,7240.0,3318.6,211.78,7028.22,331.6,0.0304081632653061,2022-01-15,2024-11-21,1041,45,21.6875,Formal Shoes,26,13.66938775510204,23,18,20,61,7,11,2,29,3,6,5,8,2,2,9,4,1,3,1,5,147.76,67.73,3.12,0.4584,0.0458,0.0293,0.0471,13.67,40,7240.0,49,1
ER-00419,Marquez Miller,Home Office,Germany,Central,Dortmund,North Rhine-Westphalia,Male,24,18-24,Bachelor,Married,82,240.0,12015.0,5528.9,386.52,11628.48,553.5,0.0315853658536585,2022-01-15,2024-12-21,1071,64,13.22222222222222,Formal Shoes,37,11.609756097560975,33,29,45,107,8,35,1,38,12,3,5,3,8,8,11,5,5,11,7,4,146.52,67.43,2.93,0.4602,0.0461,0.0322,0.0766,11.61,10,12015.0,82,2
ER-00425,Woodard Pippenger,Home Office,New Zealand,Oceania,Wellington,Wellington,Female,37,35-49,Master,Single,41,111.0,6483.0,3088.7,217.23,6265.77,309.1,0.0326829268292682,2022-02-16,2024-12-15,1033,37,25.825,Running Shoes,20,20.463414634146343,26,24,33,83,2,5,2,32,1,7,6,3,3,5,3,1,4,4,2,2,158.12,75.33,2.71,0.4764,0.0477,0.0335,0.0397,20.46,16,6483.0,41,3
ER-004278,Cummings Haushalter,Consumer,United States,Central,Milwaukee,Wisconsin,Female,22,18-24,High School,Married,53,153.0,8517.0,4030.1,254.96,8262.04,403.1,0.030377358490566,2022-01-23,2024-12-24,1066,48,20.5,Sneakers,17,22.675471698113206,45,36,39,120,2,5,8,38,7,4,4,3,3,3,4,5,5,3,8,4,160.7,76.04,2.89,0.4732,0.0473,0.0299,0.0497,22.68,7,8517.0,53,3
ER-00440,Diaz Bühler,Home Office,Spain,South,El Prat de Llobregat,Catalonia,Male,26,25-34,Bachelor,Single,65,199.0,11031.0,5116.2,347.73,10683.27,511.3,0.0306153846153846,2022-01-18,2024-12-31,1078,57,16.84375,Jeans,24,14.850769230769233,28,21,31,80,1,27,5,32,10,7,2,4,6,10,7,6,3,3,1,6,169.71,78.71,3.06,0.4638,0.0464,0.0315,0.0603,14.85,0,11031.0,65,2
ER-00444,Walters Fritzler,Corporate,Mexico,North,Monterrey,Nuevo León,Male,24,18-24,Master,Single,72,205.0,11862.0,5622.2,392.56,11469.44,562.1,0.0315277777777777,2022-01-17,2024-12-30,1078,62,15.183098591549296,Titak watch,24,14.241666666666667,30,23,42,95,4,14,5,49,3,9,5,4,4,3,7,5,6,5,12,9,164.75,78.09,2.85,0.474,0.0474,0.0331,0.0668,14.24,1,11862.0,72,2
ER-00449,Carey Roper,Consumer,El Salvador,Central,San Salvador,San Salvador,Male,29,25-34,Bachelor,Married,59,184.0,8710.0,3951.7,245.48,8464.52,394.9,0.0303389830508474,2022-01-18,2024-12-15,1062,50,18.310344827586206,Formal Shoes,25,12.822033898305085,20,14,29,63,3,27,0,29,6,5,4,5,6,5,5,4,4,4,8,3,147.63,66.98,3.12,0.4537,0.0453,0.0282,0.0556,12.82,16,8710.0,59,1
ER-00458,Roberts Bavinger,Consumer,Indonesia,Southeast Asia,Jakarta,Jakarta,Male,26,25-34,Associate Degree,Married,91,293.0,13468.0,5817.4,393.41,13074.59,582.8,0.0286813186813186,2022-01-15,2024-12-23,1073,73,11.922222222222222,Formal Shoes,39,12.7010989010989,45,40,48,133,12,32,6,41,6,6,7,7,7,5,13,6,7,9,9,9,148.0,63.93,3.22,0.4319,0.0433,0.0292,0.0848,12.7,8,13468.0,91,2
ER-0046,Russo Webber,Consumer,United States,East,Everett,Massachusetts,Male,19,18-24,High School,Single,67,200.0,11124.0,5264.400000000001,323.28000000000003,10800.72,526.2,0.0301492537313432,2022-01-15,2024-12-15,1065,58,16.136363636363637,T - Shirts,33,13.20597014925373,31,25,32,88,11,21,0,35,10,3,10,4,4,3,6,4,9,7,4,3,166.03,78.57,2.99,0.4732,0.0473,0.0291,0.0629,13.21,16,11124.0,67,2
ER-00463,Grant Collister,Corporate,Bangladesh,Central Asia,Dhaka,Dhaka,Male,26,25-34,Bachelor,Married,43,137.0,6729.0,3219.5,209.33,6519.67,322.2,0.0306976744186046,2022-01-13,2024-12-23,1075,36,25.59523809523809,Titak watch,23,12.823255813953487,15,16,28,59,3,9,4,27,6,3,3,3,2,3,2,1,2,5,6,7,156.49,74.87,3.19,0.4785,0.0479,0.0311,0.04,12.82,8,6729.0,43,1
ER-00487,Pruitt Reiter,Consumer,Spain,South,Puertollano,Castile-La Mancha,Male,19,18-24,Associate Degree,Married,88,277.0,12613.0,5481.4,390.07,12222.93,548.7,0.031590909090909,2022-01-15,2024-12-21,1071,76,12.310344827586206,Fossil Watch,32,11.8,43,34,56,133,14,24,0,50,8,7,7,9,4,5,11,6,11,5,9,6,143.33,62.29,3.15,0.4346,0.0435,0.0309,0.0822,11.8,10,12613.0,88,2
ER-00519,Wade Fritzler,Home Office,United States,South,Hialeah,Florida,Female,45,35-49,Master,Married,57,169.0,9231.0,4426.0,235.51,8995.49,442.7,0.0273684210526315,2022-02-22,2024-11-15,997,51,17.803571428571427,Formal Shoes,23,22.619298245614036,40,41,45,126,12,11,1,33,3,5,8,5,3,4,6,6,6,3,5,3,161.95,77.65,2.96,0.4795,0.048,0.0255,0.0572,22.62,46,9231.0,57,4
ER-00522,Mcmillan Weimer,Corporate,Brazil,South,Patrocínio,Minas Gerais,Female,31,25-34,Bachelor,Married,67,192.0,10631.0,4864.1,337.02,10293.98,486.1,0.0310447761194029,2022-01-14,2024-12-26,1077,59,16.318181818181817,Shoe Rack,25,23.922388059701493,46,44,52,142,1,17,3,46,6,3,9,3,3,6,5,12,5,2,5,8,158.67,72.6,2.87,0.4575,0.0457,0.0317,0.0622,23.92,5,10631.0,67,3
ER-00571,Mcknight Webber,Consumer,France,Central,Carcassonne,Languedoc-Roussillon,Female,28,25-34,Associate Degree,Married,63,189.0,9404.0,4494.7,292.17,9111.83,449.4,0.03,2022-01-15,2024-12-15,1065,55,17.177419354838708,Jeans,28,22.377777777777776,44,41,49,134,3,24,6,30,11,4,7,5,4,4,6,6,5,2,4,5,149.27,71.34,3.0,0.478,0.0478,0.0311,0.0592,22.38,16,9404.0,63,3
ER-005865,Wagner Crier,Consumer,United States,East,New York City,New York,Female,23,18-24,Associate Degree,Married,79,213.0,13137.0,6139.6,425.97,12711.03,613.7,0.030506329113924,2022-01-14,2024-12-15,1066,66,13.666666666666666,Titak watch,29,21.240506329113924,53,51,64,168,10,22,8,39,6,6,4,11,3,9,10,6,2,5,11,6,166.29,77.72,2.7,0.4674,0.0467,0.0324,0.0741,21.24,16,13137.0,79,0
ER-00621,Wilcox Miller,Corporate,United States,West,Seattle,Washington,Female,31,25-34,Bachelor,Single,77,231.0,12053.0,5872.1,391.39,11661.61,587.1,0.0328571428571428,2022-01-15,2024-12-27,1077,62,14.171052631578949,Fossil Watch,31,20.787012987012982,51,54,59,164,8,17,4,48,8,5,7,2,8,3,6,5,13,8,3,9,156.53,76.26,3.0,0.4872,0.0487,0.0325,0.0715,20.79,4,12053.0,77,0
ER-00641,Gomez Carter,Corporate,Germany,Central,Hanover,Lower Saxony,Female,20,18-24,Associate Degree,Single,46,120.0,7056.0,3339.7,190.09,6865.91,333.8,0.0269565217391304,2022-01-23,2024-12-15,1057,44,23.488888888888887,Sneakers,18,23.03695652173913,37,35,38,110,4,10,3,29,3,2,4,5,6,2,4,3,5,3,7,2,153.39,72.6,2.61,0.4733,0.0473,0.0269,0.0435,23.04,16,7056.0,46,3
ER-00651,Fleming Foster,Consumer,Indonesia,Southeast Asia,Bekasi,Jawa Barat,Female,39,35-49,Master,Married,35,117.0,5782.0,2823.3,163.37,5618.63,282.1,0.0288571428571428,2022-01-13,2024-11-30,1052,32,30.94117647058824,Titak watch,17,20.485714285714284,26,28,25,79,1,13,2,19,7,2,2,0,3,3,4,2,2,3,4,3,165.2,80.67,3.34,0.4883,0.0488,0.0283,0.0333,20.49,31,5782.0,35,3
ER-006548,Mendoza Fisher,Consumer,Spain,South,Cartagena,Murcia,Female,31,25-34,Bachelor,Single,60,182.0,9557.0,4353.5,303.82,9253.18,435.1,0.0308333333333333,2022-03-15,2024-12-30,1021,47,17.305084745762713,Formal Shoes,20,21.39,48,45,52,145,4,12,0,44,0,5,7,6,11,3,7,3,3,3,7,5,159.28,72.56,3.03,0.4555,0.0455,0.0318,0.0588,21.39,1,9557.0,60,3
ER-00679,Hardy Greer,Corporate,China,North Asia,Shanghai,Shanghai,Male,25,25-34,High School,Single,75,228.0,11552.0,5251.1,334.41,11217.59,525.5,0.0293333333333333,2022-01-14,2024-12-20,1071,63,14.472972972972974,Suits,27,13.697333333333331,31,19,33,83,8,26,1,40,14,8,1,6,6,4,7,11,6,3,7,2,154.03,70.01,3.04,0.4546,0.0455,0.0289,0.07,13.7,11,11552.0,75,2
ER-006978,Douglas Foster,Corporate,France,Central,Wasquehal,Nord-Pas-de-Calais,Male,27,25-34,Associate Degree,Single,53,162.0,7381.0,3154.3,227.76,7153.24,315.4,0.03,2022-01-15,2024-12-19,1069,47,20.557692307692307,Sports Wear,27,13.564150943396228,19,20,29,68,19,14,4,16,11,4,3,5,3,3,4,0,8,4,3,5,139.26,59.52,3.06,0.4274,0.0427,0.0309,0.0496,13.56,12,7381.0,53,1
ER-00717,Blackburn Tyler,Corporate,Brazil,South,São Paulo,São Paulo,Female,22,18-24,Bachelor,Married,64,178.0,9380.0,4471.7,277.62,9102.38,447.1,0.029375,2022-01-15,2024-12-15,1065,53,16.904761904761905,Sneakers,25,19.2953125,43,43,49,135,6,20,2,36,8,5,5,3,3,6,5,8,6,3,3,9,146.56,69.87,2.78,0.4767,0.0477,0.0296,0.0601,19.3,16,9380.0,64,3
ER-00761,Calhoun Poirier,Consumer,United States,West,Oakland,California,Male,18,18-24,High School,Single,72,232.0,10422.0,4354.6,328.24,10093.76,435.5,0.0315277777777777,2022-01-13,2024-12-21,1073,60,15.112676056338028,Car Body Covers,29,13.04861111111111,34,29,46,109,7,35,1,29,8,6,6,3,4,8,6,8,9,5,3,6,144.75,60.48,3.22,0.4178,0.0418,0.0315,0.0671,13.05,10,10422.0,72,2
ER-00767,Rich Ratner,Consumer,Mexico,North,San Pablo de las Salinas,México,Male,20,18-24,Associate Degree,Married,67,182.0,10050.0,4588.1,333.8,9716.2,459.0,0.0317910447761194,2022-01-15,2024-12-16,1066,56,16.151515151515152,Fossil Watch,26,13.81641791044776,26,17,32,75,8,20,4,35,8,4,6,2,2,8,9,5,5,6,5,7,150.0,68.48,2.72,0.4565,0.0457,0.0332,0.0629,13.82,15,10050.0,67,2
ER-007702,Pitts Miller,Consumer,Australia,Oceania,Mount Isa,Queensland,Female,22,18-24,Bachelor,Single,63,192.0,9739.0,4481.6,291.54,9447.46,448.3,0.0296825396825396,2022-01-15,2024-12-30,1080,56,17.419354838709676,Suits,27,21.77936507936508,46,46,49,141,6,20,2,35,4,2,4,6,3,3,4,8,5,11,5,8,154.59,71.14,3.05,0.4602,0.046,0.0299,0.0583,21.78,1,9739.0,63,3
ER-00787,Nichols Collister,Consumer,United States,West,Fresno,California,Male,33,25-34,Bachelor,Married,60,162.0,8942.0,4153.2,247.96,8694.04,415.8,0.0278333333333333,2022-01-15,2024-10-18,1007,51,17.06779661016949,Suits,27,13.571666666666664,22,13,27,62,8,22,0,30,3,7,6,9,3,4,7,6,4,5,3,3,149.03,69.22,2.7,0.4645,0.0465,0.0277,0.0596,13.57,74,8942.0,60,4
ER-007993,Jennings Gardner,Consumer,United Arab Emirates,EMEA,Ras al Khaymah,Ra's Al Khaymah,Female,25,25-34,Bachelor,Married,64,193.0,10454.0,4861.4,316.77,10137.23,486.2,0.03171875,2022-01-15,2024-12-29,1079,60,17.126984126984127,Shoe Rack,25,20.5234375,49,48,53,150,2,15,4,43,7,4,8,4,4,4,5,5,3,6,8,6,163.34,75.96,3.02,0.465,0.0465,0.0303,0.0593,20.52,2,10454.0,64,3
ER-00816,Williamson Dryer,Corporate,El Salvador,Central,Apopa,San Salvador,Female,28,25-34,Bachelor,Single,56,166.0,8351.0,3821.0,229.39,8121.61,382.1,0.0269642857142857,2022-01-15,2024-12-25,1075,46,19.545454545454547,Shirts,23,20.6,41,30,42,113,5,12,3,36,7,2,3,7,2,7,5,4,7,2,5,5,149.12,68.23,2.96,0.4575,0.0458,0.0275,0.0521,20.6,6,8351.0,56,3
ER-00822,Combs Ober,Consumer,Chile,South,Arica,Arica y Parinacota,Female,19,18-24,Associate Degree,Married,51,166.0,7028.0,3057.1,212.62,6815.38,305.9,0.0298039215686274,2022-01-30,2024-12-25,1060,46,21.2,Shoe Rack,25,20.362745098039216,37,34,37,108,4,17,1,29,4,3,7,7,2,5,1,6,3,6,3,4,137.8,59.94,3.25,0.435,0.0435,0.0303,0.0481,20.36,6,7028.0,51,3
